Use,Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
Control rods,S4,KOR,68611,"Korea, Rep.",SGP,Singapore,2015,Import,5,0.378
Control rods,S4,KOR,68611,"Korea, Rep.",SGP,Singapore,2016,Import,5,731.076
Control rods,S4,KOR,68611,"Korea, Rep.",SGP,Singapore,2017,Import,5,678.505
Control rods,S4,KOR,68611,"Korea, Rep.",THA,Thailand,2016,Import,5,0.015
Control rods,S4,KOR,68611,"Korea, Rep.",THA,Thailand,2019,Import,5,0.034
Control rods,S4,KOR,68611,"Korea, Rep.",THA,Thailand,2020,Import,5,0.013
Control rods,S4,KOR,68611,"Korea, Rep.",USA,United States,2015,Import,5,21.33
Control rods,S4,KOR,68611,"Korea, Rep.",USA,United States,2016,Import,5,77.903
Control rods,S4,KOR,68611,"Korea, Rep.",USA,United States,2017,Import,5,7.529
Control rods,S4,KOR,68611,"Korea, Rep.",USA,United States,2018,Import,5,1.417
Control rods,S4,KOR,68611,"Korea, Rep.",USA,United States,2019,Import,5,12.134
Control rods,S4,KOR,68611,"Korea, Rep.",USA,United States,2020,Import,5,14.07
Control rods,S4,KOR,68611,"Korea, Rep.",USA,United States,2021,Import,5,31.099
Control rods,S4,KOR,68611,"Korea, Rep.",VNM,Vietnam,2015,Import,5,6116.958
Control rods,S4,KOR,68611,"Korea, Rep.",VNM,Vietnam,2016,Import,5,2121.96
Control rods,S4,KOR,68611,"Korea, Rep.",VNM,Vietnam,2017,Import,5,521.452
Control rods,S4,KOR,68611,"Korea, Rep.",VNM,Vietnam,2019,Import,5,110.83
Control rods,S4,KOR,68611,"Korea, Rep.",VNM,Vietnam,2020,Import,5,0.015
Control rods,S4,KOR,68611,"Korea, Rep.",VNM,Vietnam,2021,Import,5,2.906
Control rods,S4,KOR,68611,"Korea, Rep.",ZAF,South Africa,2019,Import,5,0.034
Control rods,S4,KOR,68982,"Korea, Rep.",CHN,China,2021,Import,5,3.088
Control rods,S4,KOR,68982,"Korea, Rep.",DEU,Germany,2015,Import,5,2.729
Control rods,S4,KOR,68982,"Korea, Rep.",DEU,Germany,2016,Import,5,2.65
Control rods,S4,KOR,68982,"Korea, Rep.",DEU,Germany,2017,Import,5,1.908
Control rods,S4,KOR,68982,"Korea, Rep.",DEU,Germany,2018,Import,5,2.319
Control rods,S4,KOR,68982,"Korea, Rep.",DEU,Germany,2019,Import,5,4.481
Control rods,S4,KOR,68982,"Korea, Rep.",DEU,Germany,2020,Import,5,2.335
Control rods,S4,KOR,68982,"Korea, Rep.",DEU,Germany,2021,Import,5,4.087
Control rods,S4,KOR,68982,"Korea, Rep.",GBR,United Kingdom,2015,Import,5,0.489
Control rods,S4,KOR,68982,"Korea, Rep.",GBR,United Kingdom,2017,Import,5,1.122
Control rods,S4,KOR,68982,"Korea, Rep.",GBR,United Kingdom,2021,Import,5,0.763
Control rods,S4,KOR,68982,"Korea, Rep.",JPN,Japan,2015,Import,5,75.839
Control rods,S4,KOR,68982,"Korea, Rep.",JPN,Japan,2016,Import,5,1.865
Control rods,S4,KOR,68982,"Korea, Rep.",JPN,Japan,2017,Import,5,2.469
Control rods,S4,KOR,68982,"Korea, Rep.",JPN,Japan,2018,Import,5,2.229
Control rods,S4,KOR,68982,"Korea, Rep.",JPN,Japan,2019,Import,5,0.697
Control rods,S4,KOR,68982,"Korea, Rep.",JPN,Japan,2020,Import,5,1.762
Control rods,S4,KOR,68982,"Korea, Rep.",RUS,Russian Federation,2018,Import,5,0.189
Control rods,S4,KOR,68982,"Korea, Rep.",RUS,Russian Federation,2019,Import,5,0.162
Control rods,S4,KOR,68982,"Korea, Rep.",RUS,Russian Federation,2020,Import,5,0.444
Control rods,S4,KOR,68982,"Korea, Rep.",RUS,Russian Federation,2021,Import,5,0.07
Control rods,S4,KOR,68982,"Korea, Rep.",USA,United States,2015,Import,5,0.365
Control rods,S4,KOR,68982,"Korea, Rep.",USA,United States,2016,Import,5,1.608
Control rods,S4,KOR,68982,"Korea, Rep.",USA,United States,2017,Import,5,0.281
Control rods,S4,KOR,68982,"Korea, Rep.",USA,United States,2018,Import,5,4.801
Control rods,S4,KOR,68982,"Korea, Rep.",USA,United States,2019,Import,5,10.221
Control rods,S4,KOR,68982,"Korea, Rep.",USA,United States,2020,Import,5,15.459
Control rods,S4,KOR,68982,"Korea, Rep.",USA,United States,2021,Import,5,7.162
Control rods,S4,KOR,68984,"Korea, Rep.",CAN,Canada,2019,Import,5,56.519
Control rods,S4,KOR,68984,"Korea, Rep.",CHN,China,2015,Import,5,788.677
Control rods,S4,KOR,68984,"Korea, Rep.",CHN,China,2016,Import,5,231.103
Control rods,S4,KOR,68984,"Korea, Rep.",CHN,China,2017,Import,5,158.205
Control rods,S4,KOR,68984,"Korea, Rep.",CHN,China,2018,Import,5,37.759
Control rods,S4,KOR,68984,"Korea, Rep.",CHN,China,2019,Import,5,58.953
Control rods,S4,KOR,68984,"Korea, Rep.",CHN,China,2020,Import,5,16.082
Control rods,S4,KOR,68984,"Korea, Rep.",CHN,China,2021,Import,5,159.212
Control rods,S4,KOR,68984,"Korea, Rep.",DEU,Germany,2015,Import,5,2.949
Control rods,S4,KOR,68984,"Korea, Rep.",DEU,Germany,2016,Import,5,1.267
Control rods,S4,KOR,68984,"Korea, Rep.",DEU,Germany,2017,Import,5,16.025
Control rods,S4,KOR,68984,"Korea, Rep.",DEU,Germany,2018,Import,5,61.097
Control rods,S4,KOR,68984,"Korea, Rep.",DEU,Germany,2019,Import,5,2.861
Control rods,S4,KOR,68984,"Korea, Rep.",DEU,Germany,2020,Import,5,8.607
Control rods,S4,KOR,68984,"Korea, Rep.",DEU,Germany,2021,Import,5,10.484
Control rods,S4,KOR,68984,"Korea, Rep.",FIN,Finland,2016,Import,5,0.312
Control rods,S4,KOR,68984,"Korea, Rep.",FIN,Finland,2020,Import,5,1.546
Control rods,S4,KOR,68984,"Korea, Rep.",FRA,France,2015,Import,5,114.445
Control rods,S4,KOR,68984,"Korea, Rep.",FRA,France,2016,Import,5,99.566
Control rods,S4,KOR,68984,"Korea, Rep.",FRA,France,2017,Import,5,136.311
Control rods,S4,KOR,68984,"Korea, Rep.",FRA,France,2018,Import,5,500.225
Control rods,S4,KOR,68984,"Korea, Rep.",FRA,France,2019,Import,5,101.643
Control rods,S4,KOR,68984,"Korea, Rep.",FRA,France,2020,Import,5,206.372
Control rods,S4,KOR,68984,"Korea, Rep.",GBR,United Kingdom,2017,Import,5,0.158
Control rods,S4,KOR,68984,"Korea, Rep.",GBR,United Kingdom,2019,Import,5,1.863
Control rods,S4,KOR,68984,"Korea, Rep.",HKG,"Hong Kong, China",2015,Import,5,9.564
Control rods,S4,KOR,68984,"Korea, Rep.",HKG,"Hong Kong, China",2017,Import,5,26.715
Control rods,S4,KOR,68984,"Korea, Rep.",HKG,"Hong Kong, China",2018,Import,5,1.07
Control rods,S4,KOR,68984,"Korea, Rep.",HKG,"Hong Kong, China",2021,Import,5,2.073
Control rods,S4,KOR,68984,"Korea, Rep.",IDN,Indonesia,2017,Import,5,0.006
Control rods,S4,KOR,68984,"Korea, Rep.",IDN,Indonesia,2018,Import,5,0.024
Control rods,S4,KOR,68984,"Korea, Rep.",IND,India,2017,Import,5,3.39
Control rods,S4,KOR,68984,"Korea, Rep.",IND,India,2019,Import,5,3.121
Control rods,S4,KOR,68984,"Korea, Rep.",JPN,Japan,2015,Import,5,133.087
Control rods,S4,KOR,68984,"Korea, Rep.",JPN,Japan,2016,Import,5,28.508
Control rods,S4,KOR,68984,"Korea, Rep.",JPN,Japan,2017,Import,5,94.364
Control rods,S4,KOR,68984,"Korea, Rep.",JPN,Japan,2018,Import,5,124.168
Control rods,S4,KOR,68984,"Korea, Rep.",JPN,Japan,2019,Import,5,171.386
Control rods,S4,KOR,68984,"Korea, Rep.",JPN,Japan,2020,Import,5,135.828
Control rods,S4,KOR,68984,"Korea, Rep.",JPN,Japan,2021,Import,5,76.429
Control rods,S4,KOR,68984,"Korea, Rep.",RUS,Russian Federation,2019,Import,5,1.888
Control rods,S4,KOR,68984,"Korea, Rep.",RUS,Russian Federation,2020,Import,5,0.778
Control rods,S4,KOR,68984,"Korea, Rep.",RUS,Russian Federation,2021,Import,5,0.393
Control rods,S4,KOR,68984,"Korea, Rep.",SGP,Singapore,2015,Import,5,0.079
Control rods,S4,KOR,68984,"Korea, Rep.",UKR,Ukraine,2017,Import,5,18.3
Control rods,S4,KOR,68984,"Korea, Rep.",UKR,Ukraine,2018,Import,5,184.8
Control rods,S4,KOR,68984,"Korea, Rep.",USA,United States,2015,Import,5,71.185
Control rods,S4,KOR,68984,"Korea, Rep.",USA,United States,2016,Import,5,95.32
Control rods,S4,KOR,68984,"Korea, Rep.",USA,United States,2017,Import,5,256.194
Control rods,S4,KOR,68984,"Korea, Rep.",USA,United States,2018,Import,5,54.148
Control rods,S4,KOR,68984,"Korea, Rep.",USA,United States,2019,Import,5,146.352
Control rods,S4,KOR,68984,"Korea, Rep.",USA,United States,2020,Import,5,21.732
Control rods,S4,KOR,68984,"Korea, Rep.",USA,United States,2021,Import,5,131.059
Control rods,S4,KOR,68984,"Korea, Rep.",VNM,Vietnam,2016,Import,5,0.026
Control rods,S4,KOR,68984,"Korea, Rep.",VNM,Vietnam,2017,Import,5,0.018
Combustion,S4,KOR,52511,"Korea, Rep.",AUS,Australia,2015,Import,5,17809.007
Combustion,S4,KOR,52511,"Korea, Rep.",AUS,Australia,2016,Import,5,14183.672
Combustion,S4,KOR,52511,"Korea, Rep.",AUS,Australia,2017,Import,5,36627.467
Combustion,S4,KOR,52511,"Korea, Rep.",AUS,Australia,2020,Import,5,12128.864
Combustion,S4,KOR,52511,"Korea, Rep.",AUS,Australia,2021,Import,5,0.381
Combustion,S4,KOR,52511,"Korea, Rep.",AUT,Austria,2020,Import,5,0.365
Combustion,S4,KOR,52511,"Korea, Rep.",BEL,Belgium,2015,Import,5,0.599
Combustion,S4,KOR,52511,"Korea, Rep.",BEL,Belgium,2018,Import,5,1.8
Combustion,S4,KOR,52511,"Korea, Rep.",CAN,Canada,2015,Import,5,19820.228
Combustion,S4,KOR,52511,"Korea, Rep.",CAN,Canada,2016,Import,5,27862.171
Combustion,S4,KOR,52511,"Korea, Rep.",CAN,Canada,2017,Import,5,0.708
Combustion,S4,KOR,52511,"Korea, Rep.",CAN,Canada,2018,Import,5,38193.553
Combustion,S4,KOR,52511,"Korea, Rep.",CAN,Canada,2019,Import,5,14598.097
Combustion,S4,KOR,52511,"Korea, Rep.",CAN,Canada,2020,Import,5,10964.437
Combustion,S4,KOR,52511,"Korea, Rep.",CHN,China,2021,Import,5,0.189
Combustion,S4,KOR,52511,"Korea, Rep.",DEU,Germany,2015,Import,5,0.197
Combustion,S4,KOR,52511,"Korea, Rep.",GBR,United Kingdom,2015,Import,5,7.079
Combustion,S4,KOR,52511,"Korea, Rep.",GBR,United Kingdom,2016,Import,5,5.846
Combustion,S4,KOR,52511,"Korea, Rep.",GBR,United Kingdom,2017,Import,5,1.608
Combustion,S4,KOR,52511,"Korea, Rep.",GBR,United Kingdom,2018,Import,5,1.186
Combustion,S4,KOR,52511,"Korea, Rep.",JPN,Japan,2021,Import,5,2.0
Combustion,S4,KOR,52511,"Korea, Rep.",KAZ,Kazakhstan,2016,Import,5,7.588
Combustion,S4,KOR,52511,"Korea, Rep.",KAZ,Kazakhstan,2017,Import,5,13761.659
Combustion,S4,KOR,52511,"Korea, Rep.",KAZ,Kazakhstan,2018,Import,5,1.628
Combustion,S4,KOR,52511,"Korea, Rep.",KAZ,Kazakhstan,2019,Import,5,14912.662
Combustion,S4,KOR,52511,"Korea, Rep.",KAZ,Kazakhstan,2021,Import,5,1.904
Combustion,S4,KOR,52511,"Korea, Rep.",NAM,Namibia,2015,Import,5,13627.281
Combustion,S4,KOR,52511,"Korea, Rep.",NAM,Namibia,2016,Import,5,11228.913
Combustion,S4,KOR,52511,"Korea, Rep.",RUS,Russian Federation,2016,Import,5,1.55
Combustion,S4,KOR,52511,"Korea, Rep.",USA,United States,2015,Import,5,4.881
Combustion,S4,KOR,52511,"Korea, Rep.",USA,United States,2016,Import,5,8.004
Combustion,S4,KOR,52511,"Korea, Rep.",USA,United States,2017,Import,5,11.165
Combustion,S4,KOR,52511,"Korea, Rep.",USA,United States,2018,Import,5,2.299
Combustion,S4,KOR,52511,"Korea, Rep.",USA,United States,2019,Import,5,7.163
Combustion,S4,KOR,52511,"Korea, Rep.",USA,United States,2020,Import,5,40.759
Combustion,S4,KOR,52511,"Korea, Rep.",USA,United States,2021,Import,5,16.609
Combustion,S4,KOR,52513,"Korea, Rep.",AUS,Australia,2015,Import,5,61521.124
Combustion,S4,KOR,52513,"Korea, Rep.",AUS,Australia,2016,Import,5,15901.103
Combustion,S4,KOR,52513,"Korea, Rep.",AUS,Australia,2017,Import,5,52775.659
Combustion,S4,KOR,52513,"Korea, Rep.",AUS,Australia,2018,Import,5,74290.125
Combustion,S4,KOR,52513,"Korea, Rep.",AUS,Australia,2019,Import,5,104251.459
Combustion,S4,KOR,52513,"Korea, Rep.",BEL,Belgium,2016,Import,5,5.028
Combustion,S4,KOR,52513,"Korea, Rep.",BEL,Belgium,2017,Import,5,14.505
Combustion,S4,KOR,52513,"Korea, Rep.",CAN,Canada,2015,Import,5,160746.245
Combustion,S4,KOR,52513,"Korea, Rep.",CAN,Canada,2016,Import,5,42704.121
Combustion,S4,KOR,52513,"Korea, Rep.",CAN,Canada,2017,Import,5,32870.875
Combustion,S4,KOR,52513,"Korea, Rep.",CAN,Canada,2018,Import,5,50579.499
Combustion,S4,KOR,52513,"Korea, Rep.",CAN,Canada,2019,Import,5,179064.407
Combustion,S4,KOR,52513,"Korea, Rep.",CAN,Canada,2021,Import,5,29270.708
Combustion,S4,KOR,52513,"Korea, Rep.",CHN,China,2015,Import,5,64632.073
Combustion,S4,KOR,52513,"Korea, Rep.",CHN,China,2016,Import,5,58498.233
Combustion,S4,KOR,52513,"Korea, Rep.",CHN,China,2017,Import,5,108320.202
Combustion,S4,KOR,52513,"Korea, Rep.",CHN,China,2018,Import,5,95125.384
Combustion,S4,KOR,52513,"Korea, Rep.",CHN,China,2020,Import,5,181219.344
Combustion,S4,KOR,52513,"Korea, Rep.",FRA,France,2015,Import,5,1247.992
Combustion,S4,KOR,52513,"Korea, Rep.",FRA,France,2016,Import,5,425.502
Combustion,S4,KOR,52513,"Korea, Rep.",FRA,France,2017,Import,5,16806.701
Combustion,S4,KOR,52513,"Korea, Rep.",FRA,France,2018,Import,5,54999.209
Combustion,S4,KOR,52513,"Korea, Rep.",FRA,France,2020,Import,5,3348.869
Combustion,S4,KOR,52513,"Korea, Rep.",GBR,United Kingdom,2015,Import,5,91144.966
Combustion,S4,KOR,52513,"Korea, Rep.",GBR,United Kingdom,2016,Import,5,2886.941
Combustion,S4,KOR,52513,"Korea, Rep.",GBR,United Kingdom,2017,Import,5,66881.853
Combustion,S4,KOR,52513,"Korea, Rep.",GBR,United Kingdom,2018,Import,5,3058.087
Combustion,S4,KOR,52513,"Korea, Rep.",GBR,United Kingdom,2020,Import,5,163634.191
Combustion,S4,KOR,52513,"Korea, Rep.",GBR,United Kingdom,2021,Import,5,50122.593
Combustion,S4,KOR,52513,"Korea, Rep.",KAZ,Kazakhstan,2015,Import,5,111785.16
Combustion,S4,KOR,52513,"Korea, Rep.",KAZ,Kazakhstan,2016,Import,5,68178.698
Combustion,S4,KOR,52513,"Korea, Rep.",KAZ,Kazakhstan,2017,Import,5,248696.169
Combustion,S4,KOR,52513,"Korea, Rep.",KAZ,Kazakhstan,2018,Import,5,54990.098
Combustion,S4,KOR,52513,"Korea, Rep.",KAZ,Kazakhstan,2019,Import,5,144842.259
Combustion,S4,KOR,52513,"Korea, Rep.",KAZ,Kazakhstan,2020,Import,5,152587.964
Combustion,S4,KOR,52513,"Korea, Rep.",KAZ,Kazakhstan,2021,Import,5,367412.575
Combustion,S4,KOR,52513,"Korea, Rep.",NAM,Namibia,2015,Import,5,23017.681
Combustion,S4,KOR,52513,"Korea, Rep.",NAM,Namibia,2016,Import,5,20027.007
Combustion,S4,KOR,52513,"Korea, Rep.",NAM,Namibia,2017,Import,5,19983.855
Combustion,S4,KOR,52513,"Korea, Rep.",NAM,Namibia,2019,Import,5,12516.598
Combustion,S4,KOR,52513,"Korea, Rep.",NER,Niger,2016,Import,5,92748.406
Combustion,S4,KOR,52513,"Korea, Rep.",NER,Niger,2017,Import,5,64307.586
Combustion,S4,KOR,52513,"Korea, Rep.",NER,Niger,2019,Import,5,2795.547
Combustion,S4,KOR,52513,"Korea, Rep.",NER,Niger,2021,Import,5,44625.972
Combustion,S4,KOR,52513,"Korea, Rep.",NGA,Nigeria,2019,Import,5,58586.361
Combustion,S4,KOR,52513,"Korea, Rep.",RUS,Russian Federation,2015,Import,5,300234.35
Combustion,S4,KOR,52513,"Korea, Rep.",RUS,Russian Federation,2016,Import,5,234335.817
Combustion,S4,KOR,52513,"Korea, Rep.",RUS,Russian Federation,2017,Import,5,255822.259
Combustion,S4,KOR,52513,"Korea, Rep.",RUS,Russian Federation,2018,Import,5,184915.773
Combustion,S4,KOR,52513,"Korea, Rep.",RUS,Russian Federation,2019,Import,5,203766.882
Combustion,S4,KOR,52513,"Korea, Rep.",RUS,Russian Federation,2020,Import,5,224294.919
Combustion,S4,KOR,52513,"Korea, Rep.",RUS,Russian Federation,2021,Import,5,251737.32
Combustion,S4,KOR,52513,"Korea, Rep.",USA,United States,2015,Import,5,3160.942
Combustion,S4,KOR,52513,"Korea, Rep.",USA,United States,2016,Import,5,380.421
Combustion,S4,KOR,52513,"Korea, Rep.",USA,United States,2017,Import,5,74433.286
Combustion,S4,KOR,52513,"Korea, Rep.",USA,United States,2018,Import,5,20179.837
Combustion,S4,KOR,52513,"Korea, Rep.",USA,United States,2019,Import,5,741.771
Combustion,S4,KOR,52513,"Korea, Rep.",USA,United States,2020,Import,5,25.117
Combustion,S4,KOR,52513,"Korea, Rep.",USA,United States,2021,Import,5,866.524
Combustion,S4,KOR,52515,"Korea, Rep.",BEL,Belgium,2015,Import,5,0.732
Combustion,S4,KOR,52515,"Korea, Rep.",CAN,Canada,2021,Import,5,64.097
Combustion,S4,KOR,52515,"Korea, Rep.",CHE,Switzerland,2021,Import,5,33.636
Combustion,S4,KOR,52515,"Korea, Rep.",CHN,China,2016,Import,5,5.96
Combustion,S4,KOR,52515,"Korea, Rep.",CHN,China,2017,Import,5,59.32
Combustion,S4,KOR,52515,"Korea, Rep.",CHN,China,2018,Import,5,11.72
Combustion,S4,KOR,52515,"Korea, Rep.",CHN,China,2021,Import,5,0.64
Combustion,S4,KOR,52515,"Korea, Rep.",DEU,Germany,2015,Import,5,0.074
Combustion,S4,KOR,52515,"Korea, Rep.",DEU,Germany,2016,Import,5,4.607
Combustion,S4,KOR,52515,"Korea, Rep.",DEU,Germany,2017,Import,5,7.605
Combustion,S4,KOR,52515,"Korea, Rep.",FRA,France,2015,Import,5,0.143
Combustion,S4,KOR,52515,"Korea, Rep.",GBR,United Kingdom,2016,Import,5,1.157
Combustion,S4,KOR,52515,"Korea, Rep.",GBR,United Kingdom,2020,Import,5,3.719
Combustion,S4,KOR,52515,"Korea, Rep.",GBR,United Kingdom,2021,Import,5,1.805
Combustion,S4,KOR,52515,"Korea, Rep.",USA,United States,2015,Import,5,1977.613
Combustion,S4,KOR,52515,"Korea, Rep.",USA,United States,2016,Import,5,157.137
Combustion,S4,KOR,52515,"Korea, Rep.",USA,United States,2017,Import,5,5.594
Combustion,S4,KOR,52515,"Korea, Rep.",USA,United States,2018,Import,5,14.981
Combustion,S4,KOR,52515,"Korea, Rep.",USA,United States,2019,Import,5,65.189
Combustion,S4,KOR,52515,"Korea, Rep.",USA,United States,2020,Import,5,25.159
Combustion,S4,KOR,52515,"Korea, Rep.",USA,United States,2021,Import,5,13.635
